Total population,Total households,PCT WHITE COLLAR,PCT BLUE COLLAR,Median income,Mean income,B08604,Daytime Population,id,Geographic Area Name
4910,1497,39.8,60.2,45989,47847,2637.350772,5132.350772,1400000US48201221701,"Census Tract 2217.01, Harris County, Texas"
3129,1013,18,82,35080,44129,1680.706836,3246.706836,1400000US48201221702,"Census Tract 2217.02, Harris County, Texas"
4065,1244,28.9,71.2,33704,41398,2183.468613,4568.468613,1400000US48201221800,"Census Tract 2218, Harris County, Texas"
4962,1269,35.4,64.6,46290,55020,2665.281982,5804.281982,1400000US48201221900,"Census Tract 2219, Harris County, Texas"
2182,548,41.2,58.8,37385,50620,1172.036535,2517.036535,1400000US48201222000,"Census Tract 2220, Harris County, Texas"
5437,1527,21.3,78.7,30056,47808,2920.422841,6234.422841,1400000US48201222100,"Census Tract 2221, Harris County, Texas"
3301,1475,18.3,81.6,40278,43785,1773.094684,3602.094684,1400000US48201222200,"Census Tract 2222, Harris County, Texas"
5134,1472,31.8,68.3,43382,51158,2757.66983,5880.66983,1400000US48201222300,"Census Tract 2223, Harris County, Texas"
2864,946,24,76,33397,42026,1538.365094,3244.365094,1400000US48201222401,"Census Tract 2224.01, Harris County, Texas"
6650,2053,33,67,34526,44221,3571.972023,7921.972023,1400000US48201222402,"Census Tract 2224.02, Harris County, Texas"
3309,1032,18.1,81.9,26653,37563,1777.391793,3681.391793,1400000US48201222501,"Census Tract 2225.01, Harris County, Texas"
3888,1068,41,59,46705,57943,2088.395072,4122.395072,1400000US48201222502,"Census Tract 2225.02, Harris County, Texas"
3923,1137,19.9,80.1,28068,32814,2107.194924,4370.194924,1400000US48201222504,"Census Tract 2225.04, Harris County, Texas"
3378,921,44.7,55.4,65132,70662,1814.45436,3467.45436,1400000US48201222505,"Census Tract 2225.05, Harris County, Texas"
2194,758,20.6,79.4,27342,33707,1178.482198,2435.482198,1400000US48201222601,"Census Tract 2226.01, Harris County, Texas"
2676,1314,20.3,79.7,29125,32906,1437.383028,3014.383028,1400000US48201222602,"Census Tract 2226.02, Harris County, Texas"
2247,944,51.8,48.2,15559,29216,1206.950547,2693.950547,1400000US48201222701,"Census Tract 2227.01, Harris County, Texas"
4035,1467,47.2,52.8,28459,35171,2167.354453,4662.354453,1400000US48201222702,"Census Tract 2227.02, Harris County, Texas"
4013,961,37.6,62.3,32883,58321,2155.537403,4454.537403,1400000US48201222800,"Census Tract 2228, Harris County, Texas"
7331,2229,36.6,63.4,40928,52125,3937.763444,8275.763444,1400000US48201222900,"Census Tract 2229, Harris County, Texas"
4059,1147,33.7,66.3,49712,54859,2180.245781,4368.245781,1400000US48201223001,"Census Tract 2230.01, Harris County, Texas"
3153,1091,17.4,82.6,31833,36398,1693.598164,3611.598164,1400000US48201223002,"Census Tract 2230.02, Harris County, Texas"
2407,656,40.4,59.6,70375,81403,1292.892731,2636.892731,1400000US48201223100,"Census Tract 2231, Harris County, Texas"
1429,665,36.5,63.5,41875,44092,767.571131,1639.571131,1400000US48201230100,"Census Tract 2301, Harris County, Texas"
5459,1976,34.4,65.6,29426,44510,2932.239891,6716.239891,1400000US48201230200,"Census Tract 2302, Harris County, Texas"
2609,953,47.1,52.9,34375,49682,1401.394738,3228.394738,1400000US48201230300,"Census Tract 2303, Harris County, Texas"
3338,1391,40.9,59.2,43023,48657,1792.968814,3591.968814,1400000US48201230400,"Census Tract 2304, Harris County, Texas"
3570,1336,34.6,65.3,29025,46879,1917.584981,3962.584981,1400000US48201230500,"Census Tract 2305, Harris County, Texas"
2978,1069,34.1,65.9,35283,41355,1599.5989,3666.5989,1400000US48201230600,"Census Tract 2306, Harris County, Texas"
2806,1260,35.1,64.8,24242,40338,1507.211052,3238.211052,1400000US48201230700,"Census Tract 2307, Harris County, Texas"
2341,1011,37.8,62.2,35125,40743,1257.44158,2796.44158,1400000US48201230800,"Census Tract 2308, Harris County, Texas"
3767,1742,37,63,22364,34041,2023.401295,4369.401295,1400000US48201230900,"Census Tract 2309, Harris County, Texas"
5382,1720,43.3,56.7,43358,47599,2890.880215,6191.880215,1400000US48201231000,"Census Tract 2310, Harris County, Texas"
4854,1643,41.4,58.6,-,49320,2607.271008,5996.271008,1400000US48201231100,"Census Tract 2311, Harris County, Texas"
6943,2802,48.5,51.6,35337,44793,3729.353648,7945.353648,1400000US48201231200,"Census Tract 2312, Harris County, Texas"
4364,1762,58.8,41.2,36389,48480,2344.073069,5019.073069,1400000US48201231300,"Census Tract 2313, Harris County, Texas"
3070,1116,39.7,60.3,41464,48532,1649.015656,3673.015656,1400000US48201231400,"Census Tract 2314, Harris County, Texas"
3318,1040,46.5,53.4,34712,58503,1782.226041,4037.226041,1400000US48201231500,"Census Tract 2315, Harris County, Texas"
3479,1202,41.7,58.3,37667,47864,1868.705364,4199.705364,1400000US48201231600,"Census Tract 2316, Harris County, Texas"
3943,1185,28.7,71.4,30016,38930,2117.937697,4644.937697,1400000US48201231700,"Census Tract 2317, Harris County, Texas"
3183,914,39.9,60.2,53000,57368,1709.712323,3649.712323,1400000US48201231800,"Census Tract 2318, Harris County, Texas"
7259,2259,27.1,72.9,33099,47389,3899.089461,8472.089461,1400000US48201231900,"Census Tract 2319, Harris County, Texas"
4699,1428,32.1,67.9,44750,52105,2524.014517,5570.014517,1400000US48201232000,"Census Tract 2320, Harris County, Texas"
3741,1124,35.6,64.4,37000,49136,2009.43569,4192.43569,1400000US48201232100,"Census Tract 2321, Harris County, Texas"
6493,1927,44,56.1,56622,65712,3487.641255,6103.641255,1400000US48201232201,"Census Tract 2322.01, Harris County, Texas"
4984,1741,89.9,10.2,170134,239133,2677.099032,5394.099032,1400000US48201232202,"Census Tract 2322.02, Harris County, Texas"
6315,2843,65.7,34.2,64144,100447,3392.030576,6546.030576,1400000US48201232203,"Census Tract 2322.03, Harris County, Texas"
5177,1615,36.2,63.8,53598,56099,2780.766792,6090.766792,1400000US48201232303,"Census Tract 2323.03, Harris County, Texas"
6593,2153,41.9,58.1,46036,56957,3541.35512,7422.35512,1400000US48201232304,"Census Tract 2323.04, Harris County, Texas"
10145,2699,53.8,46.2,73922,76290,5449.271605,11021.27161,1400000US48201232305,"Census Tract 2323.05, Harris County, Texas"
3982,1145,30.1,69.9,74105,75595,2138.886105,4569.886105,1400000US48201232306,"Census Tract 2323.06, Harris County, Texas"
4734,1443,34,66.1,57879,70990,2542.81437,4994.81437,1400000US48201232402,"Census Tract 2324.02, Harris County, Texas"
4185,1466,46.9,53,52266,76085,2247.925251,4350.925251,1400000US48201232403,"Census Tract 2324.03, Harris County, Texas"
3298,1015,21.1,79,57612,61161,1771.483268,3711.483268,1400000US48201232404,"Census Tract 2324.04, Harris County, Texas"
5463,1769,56.7,43.2,86319,89332,2934.388446,5760.388446,1400000US48201232405,"Census Tract 2324.05, Harris County, Texas"
4316,1040,37.3,62.7,36300,44764,2318.290414,5376.290414,1400000US48201232500,"Census Tract 2325, Harris County, Texas"
3091,1052,49.8,50.3,55515,66249,1660.295568,3322.295568,1400000US48201232600,"Census Tract 2326, Harris County, Texas"
7729,2806,21.9,78.1,29754,39476,4151.544627,8960.544627,1400000US48201232701,"Census Tract 2327.01, Harris County, Texas"
2759,1420,16,84,37668,46507,1481.965536,3008.965536,1400000US48201232703,"Census Tract 2327.03, Harris County, Texas"
2362,955,40.8,59.1,47451,63404,1268.721492,2724.721492,1400000US48201232704,"Census Tract 2327.04, Harris County, Texas"
2140,1172,32.3,67.7,50478,50763,1149.476711,2016.476711,1400000US48201232801,"Census Tract 2328.01, Harris County, Texas"
3250,1079,45.9,54.1,47369,59627,1745.700613,3653.700613,1400000US48201232802,"Census Tract 2328.02, Harris County, Texas"
4583,1810,50.7,49.3,51006,82279,2461.706434,4838.706434,1400000US48201232901,"Census Tract 2329.01, Harris County, Texas"
3685,1703,45.6,54.5,53047,60078,1979.355926,3721.355926,1400000US48201232902,"Census Tract 2329.02, Harris County, Texas"
3831,1518,40.5,59.6,38125,61012,2057.778169,4248.778169,1400000US48201233001,"Census Tract 2330.01, Harris County, Texas"
5109,1309,61.1,38.9,93915,101300,2744.241363,5337.241363,1400000US48201233002,"Census Tract 2330.02, Harris County, Texas"
2745,836,58,42.1,75469,92110,1474.445595,3189.445595,1400000US48201233003,"Census Tract 2330.03, Harris County, Texas"
4120,1467,32.8,67.2,37815,44117,2213.011238,4469.011238,1400000US48201233101,"Census Tract 2331.01, Harris County, Texas"
5672,1698,27.5,72.4,39506,46692,3046.650423,6704.650423,1400000US48201233103,"Census Tract 2331.03, Harris County, Texas"
3055,906,30.8,69.2,34917,52928,1640.958576,3647.958576,1400000US48201233104,"Census Tract 2331.04, Harris County, Texas"
4471,1239,33.9,66.1,32461,46818,2401.546905,5263.546905,1400000US48201233105,"Census Tract 2331.05, Harris County, Texas"
6898,1995,30.6,69.4,55625,61541,3705.182409,7798.182409,1400000US48201233200,"Census Tract 2332, Harris County, Texas"
4507,1457,25.7,74.4,48778,58679,2420.883896,4678.883896,1400000US48201233300,"Census Tract 2333, Harris County, Texas"
2561,1109,44.3,55.7,33750,39930,1375.612083,2906.612083,1400000US48201233400,"Census Tract 2334, Harris County, Texas"
4527,1378,40.2,59.8,47292,64010,2431.626669,5057.626669,1400000US48201233501,"Census Tract 2335.01, Harris County, Texas"
3456,1153,50,50,48750,55316,1856.351175,3907.351175,1400000US48201233502,"Census Tract 2335.02, Harris County, Texas"
2013,855,28.7,71.2,29688,40149,1081.260103,2408.260103,1400000US48201233600,"Census Tract 2336, Harris County, Texas"
5052,1471,42.7,57.3,40287,54930,2713.62446,5494.62446,1400000US48201233701,"Census Tract 2337.01, Harris County, Texas"
2974,840,23.6,76.4,44559,58986,1597.450345,3604.450345,1400000US48201233702,"Census Tract 2337.02, Harris County, Texas"
2737,810,36,64,59727,64824,1470.148485,3137.148485,1400000US48201233703,"Census Tract 2337.03, Harris County, Texas"
2019,863,38.6,61.4,36771,36987,1084.482935,2323.482935,1400000US48201240101,"Census Tract 2401.01, Harris County, Texas"
1750,868,30.4,69.6,33984,42588,939.9926377,1804.992638,1400000US48201240102,"Census Tract 2401.02, Harris County, Texas"
8509,2759,56.1,43.8,57814,74549,4570.512774,9462.512774,1400000US48201240400,"Census Tract 2404, Harris County, Texas"
2740,1370,9.9,90.2,28087,36097,1471.759901,3049.759901,1400000US48201240503,"Census Tract 2405.03, Harris County, Texas"
3576,1556,29.1,70.9,27262,29965,1920.807813,4099.807813,1400000US48201240504,"Census Tract 2405.04, Harris County, Texas"
1202,660,19.6,80.4,22218,27686,645.6406574,1368.640657,1400000US48201240505,"Census Tract 2405.05, Harris County, Texas"
5655,2029,33,67.1,35382,43971,3037.519066,6352.519066,1400000US48201240506,"Census Tract 2405.06, Harris County, Texas"
3208,1271,31,69.1,27190,26946,1723.14079,3745.14079,1400000US48201240600,"Census Tract 2406, Harris County, Texas"
5233,1991,45.4,54.6,50162,57234,2810.846556,5459.846556,1400000US48201240703,"Census Tract 2407.03, Harris County, Texas"
3893,1284,38.8,61.2,55417,75824,2091.080765,3876.080765,1400000US48201240704,"Census Tract 2407.04, Harris County, Texas"
4065,1354,40.1,60,68064,77850,2183.468613,4166.468613,1400000US48201240705,"Census Tract 2407.05, Harris County, Texas"
8375,2841,41.1,59,59289,65207,4498.536195,8605.536195,1400000US48201240706,"Census Tract 2407.06, Harris County, Texas"
5733,1570,51.8,48.2,70735,74036,3079.415881,6206.415881,1400000US48201240707,"Census Tract 2407.07, Harris County, Texas"
7913,2677,54,45.9,53638,66458,4250.378138,8506.378138,1400000US48201240802,"Census Tract 2408.02, Harris County, Texas"
2620,1176,50.1,49.9,42201,60892,1407.303263,2554.303263,1400000US48201240803,"Census Tract 2408.03, Harris County, Texas"
2189,1638,40.5,59.4,30835,34301,1175.796505,1884.796505,1400000US48201240804,"Census Tract 2408.04, Harris County, Texas"
6736,1953,54.5,45.4,75459,80718,3618.165947,6896.165947,1400000US48201240903,"Census Tract 2409.03, Harris County, Texas"
9996,3389,48.7,51.4,70146,72600,5369.237947,11031.23795,1400000US48201240904,"Census Tract 2409.04, Harris County, Texas"
5281,1742,48.3,51.7,62500,80178,2836.629211,5227.629211,1400000US48201240905,"Census Tract 2409.05, Harris County, Texas"
6947,2127,49.6,50.5,72988,75170,3731.502202,7348.502202,1400000US48201240906,"Census Tract 2409.06, Harris County, Texas"
3668,1491,54.7,45.3,48650,65755,1970.224569,3718.224569,1400000US48201241001,"Census Tract 2410.01, Harris County, Texas"
5286,1665,64.2,35.7,63340,70453,2839.314905,5895.314905,1400000US48201241002,"Census Tract 2410.02, Harris County, Texas"
4995,1533,49.2,50.7,72733,79503,2683.007557,5206.007557,1400000US48201241101,"Census Tract 2411.01, Harris County, Texas"
3883,1658,56.2,43.7,51875,58486,2085.709378,4113.709378,1400000US48201241103,"Census Tract 2411.03, Harris County, Texas"
8705,2805,65.9,34.1,77865,87763,4675.791949,9218.791949,1400000US48201241104,"Census Tract 2411.04, Harris County, Texas"
6096,1832,59.2,40.8,66286,66987,3274.397211,6497.397211,1400000US48201241105,"Census Tract 2411.05, Harris County, Texas"
2546,1151,50.9,49,49213,63326,1367.555003,2861.555003,1400000US48201241201,"Census Tract 2412.01, Harris County, Texas"
4724,1609,52.5,47.6,55653,64476,2537.442983,5239.442983,1400000US48201241202,"Census Tract 2412.02, Harris County, Texas"
4172,1673,75.3,24.7,111333,112173,2240.942448,4221.942448,1400000US48201241301,"Census Tract 2413.01, Harris County, Texas"
7793,2705,78.3,21.8,99818,126016,4185.9215,8047.9215,1400000US48201241302,"Census Tract 2413.02, Harris County, Texas"
10482,3776,55.3,44.7,85347,90971,5630.287331,10170.28733,1400000US48201241400,"Census Tract 2414, Harris County, Texas"
4320,2038,49.5,50.6,42742,48267,2320.438969,4198.438969,1400000US48201241501,"Census Tract 2415.01, Harris County, Texas"
2531,911,55.9,44.2,42518,39269,1359.497923,3155.497923,1400000US48201241502,"Census Tract 2415.02, Harris County, Texas"
2314,762,26.9,73,39460,48717,1242.938836,2542.938836,1400000US48201241503,"Census Tract 2415.03, Harris County, Texas"
4616,1627,46.1,53.9,94970,95012,2479.432009,4378.432009,1400000US48201250101,"Census Tract 2501.01, Harris County, Texas"
4989,1536,53.3,46.5,83733,88820,2679.784725,5521.784725,1400000US48201250102,"Census Tract 2501.02, Harris County, Texas"
8623,2527,33.8,66.2,57400,68768,4631.74658,9679.74658,1400000US48201250201,"Census Tract 2502.01, Harris County, Texas"
2407,840,22.5,77.6,58365,58451,1292.892731,2674.892731,1400000US48201250202,"Census Tract 2502.02, Harris County, Texas"
3390,1193,76.3,23.7,-,97412,1820.900024,3527.900024,1400000US48201250303,"Census Tract 2503.03, Harris County, Texas"
8941,2234,59.7,40.3,67225,74228,4802.556671,10108.55667,1400000US48201250304,"Census Tract 2503.04, Harris County, Texas"
5797,2020,60.3,39.7,84725,96321,3113.792755,5613.792755,1400000US48201250305,"Census Tract 2503.05, Harris County, Texas"
3406,1389,69.4,30.6,69000,81877,1829.494242,3480.494242,1400000US48201250306,"Census Tract 2503.06, Harris County, Texas"
2823,1658,80.4,19.6,79601,90980,1516.342409,3011.342409,1400000US48201250403,"Census Tract 2504.03, Harris County, Texas"
4811,1564,67.4,32.6,115153,122382,2584.174046,5028.174046,1400000US48201250404,"Census Tract 2504.04, Harris County, Texas"
9841,2893,65.7,34.3,105458,99385,5285.981456,10670.98146,1400000US48201250405,"Census Tract 2504.05, Harris County, Texas"
4618,1508,72.1,27.9,104444,134317,2480.506286,4907.506286,1400000US48201250406,"Census Tract 2504.06, Harris County, Texas"
9768,3109,76.7,23.3,152708,158152,5246.770334,9711.770334,1400000US48201250407,"Census Tract 2504.07, Harris County, Texas"
5093,1856,83.3,16.7,81628,99591,2735.647145,5182.647145,1400000US48201250408,"Census Tract 2504.08, Harris County, Texas"
6500,2151,59.5,40.4,72568,81408,3491.401226,7000.401226,1400000US48201250500,"Census Tract 2505, Harris County, Texas"
3557,1766,49.9,50,42574,49969,1910.602178,3409.602178,1400000US48201250601,"Census Tract 2506.01, Harris County, Texas"
4593,1946,34,65.9,31461,50304,2467.07782,4817.07782,1400000US48201250602,"Census Tract 2506.02, Harris County, Texas"
6684,2185,76.5,23.6,101103,109616,3590.234737,7109.234737,1400000US48201250701,"Census Tract 2507.01, Harris County, Texas"
4283,1654,69.1,30.9,114274,120234,2300.564838,4413.564838,1400000US48201250702,"Census Tract 2507.02, Harris County, Texas"
3829,1384,81.2,18.7,91212,150315,2056.703891,4243.703891,1400000US48201250801,"Census Tract 2508.01, Harris County, Texas"
4798,1563,83,17,141086,147680,2577.191243,5144.191243,1400000US48201250802,"Census Tract 2508.02, Harris County, Texas"
3868,1882,90.6,9.4,87557,126616,2077.652299,4272.652299,1400000US48201250901,"Census Tract 2509.01, Harris County, Texas"
6259,2041,91.1,8.9,203528,246965,3361.950811,7488.950811,1400000US48201250902,"Census Tract 2509.02, Harris County, Texas"
2761,1592,76.2,23.7,101287,174215,1483.039813,2975.039813,1400000US48201251000,"Census Tract 2510, Harris County, Texas"
6936,2795,75.7,24.3,84806,121273,3725.593677,7523.593677,1400000US48201251100,"Census Tract 2511, Harris County, Texas"
6697,2311,73.4,26.6,67868,81148,3597.21754,7338.21754,1400000US48201251200,"Census Tract 2512, Harris County, Texas"
6390,2487,69.8,30.3,98472,127254,3432.315974,7004.315974,1400000US48201251300,"Census Tract 2513, Harris County, Texas"
2989,849,75.9,24.1,112625,121933,1605.507425,3401.507425,1400000US48201251401,"Census Tract 2514.01, Harris County, Texas"
6913,2745,60.6,39.4,51383,73136,3713.239488,7799.239488,1400000US48201251402,"Census Tract 2514.02, Harris County, Texas"
5792,1848,81.6,18.4,144844,178215,3111.107061,6036.107061,1400000US48201251501,"Census Tract 2515.01, Harris County, Texas"
2824,896,85.9,14.1,135804,134017,1516.879548,2974.879548,1400000US48201251503,"Census Tract 2515.03, Harris County, Texas"
5528,1826,81.9,18.1,152386,155737,2969.302458,6046.302458,1400000US48201251504,"Census Tract 2515.04, Harris County, Texas"
3808,1466,75.5,24.5,144052,148513,2045.42398,4211.42398,1400000US48201251505,"Census Tract 2515.05, Harris County, Texas"
7376,2504,54,46,83730,101728,3961.934683,8042.934683,1400000US48201251600,"Census Tract 2516, Harris County, Texas"
3882,1550,52.3,47.7,42342,65340,2085.17224,4221.17224,1400000US48201251701,"Census Tract 2517.01, Harris County, Texas"
3886,1414,49.5,50.6,46514,76703,2087.320794,4699.320794,1400000US48201251702,"Census Tract 2517.02, Harris County, Texas"
1814,785,59,41.1,71583,91754,974.3695113,1957.369511,1400000US48201251800,"Census Tract 2518, Harris County, Texas"
6269,2240,62.4,37.7,105813,114813,3367.322198,6351.322198,1400000US48201251902,"Census Tract 2519.02, Harris County, Texas"
